scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,CuAndCuAlloys,Dy,e-m,0.13487711988881,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,CuAndCuAlloys,Zr,e-m,0.560658140349713,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,CuAndCuAlloys,,m-c,0.0457195535406603,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,Ag,e-m,0.254159291892928,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,Cu,e-m,0.242351353168495,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,Ga,e-m,0.303995668015286,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,Mo,e-m,0.123687950591397,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,O,e-m,0.0561015385827472,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,Sm,e-m,0.0197041977491481,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,ferrousMetals,,m-c,0.839725370897865,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,,,c-p,0.0128960212136872,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableUnspecified,plastics,,m-c,0.0110017842441835,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWOPlug,,,c-p,0.000285448089916,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWPlug,AlAndAlAlloys,,m-c,0.126948169609969,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWPlug,ferrousMetals,,m-c,0.596169173468786,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWPlug,,,c-p,0.0137347681816512,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWPlug,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWPlug,plastics,,m-c,0.276882656921245,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWithConnector,CuAndCuAlloys,Ag,e-m,0.619462223919211,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWithConnector,CuAndCuAlloys,Dy,e-m,0.304965515106443,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWithConnector,CuAndCuAlloys,Zr,e-m,0.0755722609743464,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cableWithConnector,CuAndCuAlloys,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cables,,,c-p,0.0133568650988588,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cables,otherOrUndefinedMaterials,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cables,otherOrUndefinedMaterials,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Ag,e-m,0.0349371614958827,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,As,e-m,0.0259346179270023,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Cu,e-m,0.18757165810194,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Ga,e-m,0.147280517556458,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Mn,e-m,0.177458810400457,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Mo,e-m,0.0608984528669714,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,Sm,e-m,0.365918781651288,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,AlAndAlAlloys,,m-c,0.265280577849763,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,CuAndCuAlloys,Ag,e-m,0.349462497697699,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,CuAndCuAlloys,Dy,e-m,0.197475110762158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,CuAndCuAlloys,Zr,e-m,0.453062391540143,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,CuAndCuAlloys,,m-c,0.504730579021685,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,Ag,e-m,0.009757006089133,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,Ca,e-m,0.140411513410693,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,Ga,e-m,0.426015416563699,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,Mo,e-m,0.383148697039634,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,Sm,e-m,0.0406673668968414,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,ferrousMetals,,m-c,0.22417552714954,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,,,c-p,0.0115371562585412,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,cablewire,plastics,,m-c,0.0058133159790124,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,CuAndCuAlloys,Ag,e-m,0.0512897366443415,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,CuAndCuAlloys,Dy,e-m,0.0140552496505,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,CuAndCuAlloys,Zr,e-m,0.934655013705159,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,CuAndCuAlloys,,m-c,0.767592740172338,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,,,c-p,0.006380489411442,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,capElectrolytic,undefinedAndMixedMaterials,,m-c,0.232407259827662,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Ag,e-m,0.0642626144334058,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,As,e-m,0.0421966504721345,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Cu,e-m,0.105279560648761,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Ga,e-m,0.200268121359283,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Mn,e-m,0.10669233979663,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Mo,e-m,0.0666412606759051,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Sm,e-m,0.414659452613881,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,,m-c,0.201460776066828,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Ag,e-m,0.58411934123818,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Dy,e-m,0.148017328961131,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Zr,e-m,0.267863329800689,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,,m-c,0.0427543589073593,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ag,e-m,0.0036001712514985,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ca,e-m,0.108490893641577,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Cu,e-m,0.25329028138905,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ga,e-m,0.155962022286917,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Mo,e-m,0.206734578662694,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,O,e-m,0.128154164028865,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,Sm,e-m,0.143767888739398,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,ferrousMetals,,m-c,0.0884774459658344,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,,,c-p,0.018549756190972,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,otherOrganics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,otherOrganics,,m-c,0.0192454676091109,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,plastics,,m-c,0.0762233829212469,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPA6GF30,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPA6GF30,,m-c,0.256840537231108,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPPGF30,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPPGF30,,m-c,0.104809649709883,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPPTF30,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,polymerPPTF30,,m-c,0.179727418843375,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingPlasticBased,undefinedAndMixedMaterials,,m-c,0.0304609627452541,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,Ag,e-m,0.0269967071454728,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,Cu,e-m,0.132343324552728,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,Ga,e-m,0.0905382157307399,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,Mo,e-m,0.325251587089369,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,O,e-m,0.0556821781824911,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,Sm,e-m,0.3691879872992,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,ferrousMetals,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingSteelBased,,,c-p,0.0254300130073247,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Ag,e-m,0.71307751405634,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,As,e-m,0.0059662601639196,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Cu,e-m,0.168656579775458,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Ga,e-m,0.0082151804396612,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Mn,e-m,0.0329511255607972,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Mo,e-m,0.0610473567800066,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Sm,e-m,0.0100859832238175,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,,m-c,0.38065245009349,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Ag,e-m,0.166670275846755,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Dy,e-m,0.329827391936927,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Zr,e-m,0.503502332216318,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,,m-c,0.132965317320875,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,Ag,e-m,0.0635607023237186,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,Cu,e-m,0.127646611142604,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,Ga,e-m,0.068985066210249,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,Mo,e-m,0.0087309897336687,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,O,e-m,0.0955579641439454,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,Sm,e-m,0.635518666445814,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,ferrousMetals,,m-c,0.171768380327837,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,glass,Ag,e-m,0.0294278418207442,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,glass,Pd,e-m,0.398508868462444,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,glass,Sc,e-m,0.534230030198709,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,glass,Zr,e-m,0.0378332595181037,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,glass,,m-c,0.125423947664265,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,,,c-p,0.0016600224277701,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Ag,e-m,0.375264769284275,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Al,e-m,0.442992695359245,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Dy,e-m,0.181742535356481,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,,m-c,0.0499843742341627,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,plastics,,m-c,0.0732149361328738,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,casingUnspecified,undefinedAndMixedMaterials,,m-c,0.0659905942264959,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,coldCathodeLamp,,,c-p,0.0418255991175176,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compContainHazardSubst,,,c-p,0.0226367349256263,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Ag,e-m,0.002052421855291,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,As,e-m,0.0510672478270101,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Cu,e-m,0.203951218815691,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Dy,e-m,0.231027552048756,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Ga,e-m,0.186273178639521,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Mn,e-m,0.0260445581555279,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Mo,e-m,0.0049976510705249,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Sm,e-m,0.26962669351694,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,Zr,e-m,0.024959478070738,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,CuAndCuAlloys,,m-c,0.122627925878124,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,glass,Ag,e-m,0.276315582946933,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,glass,Pd,e-m,0.150358224486631,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,glass,Sc,e-m,0.477895516900908,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,glass,Zr,e-m,0.0954306756655282,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,glass,,m-c,0.573902739793744,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,,,c-p,0.0143620779289491,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,Ag,e-m,0.343755566453722,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,Ca,e-m,0.312332442396621,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,Ga,e-m,0.165493175319831,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,Mo,e-m,0.0418900497614129,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,Sm,e-m,0.136528766068412,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherFerrousAlloys,,m-c,0.0082364678819053,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherOrUndefinedMaterials,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,otherOrUndefinedMaterials,,m-c,0.193205370468747,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,plastics,,m-c,0.0030867617453037,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,Ag,e-m,0.128109534737611,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,Cu,e-m,0.269220382513225,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,Ga,e-m,0.122216839709836,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,Mo,e-m,0.0567696890058348,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,O,e-m,0.173394433866704,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,Sm,e-m,0.250289120166788,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,compressor,steelAndSteelAlloys,,m-c,0.0989407342321769,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,condensator,,,c-p,0.0091121291519648,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,contactor,,,c-p,0.0009436246177276,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Ag,e-m,0.113032775935234,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,As,e-m,0.0104093837394568,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Cu,e-m,0.373047316409798,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Ga,e-m,0.170281214718461,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Mn,e-m,0.128272607422243,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Mo,e-m,0.120028104020929,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,Sm,e-m,0.0849285977538783,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,AlAndAlAlloys,,m-c,0.565941134790931,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,glass,Ag,e-m,0.0139618493325906,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,glass,Pd,e-m,0.0094363598634268,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,glass,Sc,e-m,0.0384193124581214,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,glass,Zr,e-m,0.938182478345861,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,glass,,m-c,0.434058865209069,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayCRT,,,c-p,0.0047299563149459,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Ag,e-m,0.286741710516432,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,As,e-m,0.129237240451927,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Cu,e-m,0.148547072175343,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Ga,e-m,0.0071683307096925,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Mn,e-m,0.0458026808546247,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Mo,e-m,0.290563504886588,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,Sm,e-m,0.0919394604053931,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,AlAndAlAlloys,,m-c,0.0087055551391739,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,CuAndCuAlloys,Ag,e-m,0.696223750558868,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,CuAndCuAlloys,Dy,e-m,0.182424958467892,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,CuAndCuAlloys,Zr,e-m,0.12135129097324,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,CuAndCuAlloys,,m-c,0.278603646528969,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,Ag,e-m,0.0813500502953883,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,Cu,e-m,0.192439552641934,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,Ga,e-m,0.468969135227181,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,Mo,e-m,0.116909709221881,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,O,e-m,0.1114582376844,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,Sm,e-m,0.0288733149292151,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,ferrousMetals,,m-c,0.0222072527564234,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat1,displayLCD,glass,Ag,e-m,0.295917198767673,%,3
