,flow,layer,key,data
119,WEEE_wasteBinIncineration,element,As,34748.40331371032
120,WEEE_wasteBinIncineration,element,Bi,289.0660273646591
121,WEEE_wasteBinIncineration,element,Ca,20734.177052797317
122,WEEE_wasteBinIncineration,element,Cl,270.91129931374456
123,WEEE_wasteBinIncineration,element,Cu,63855.39542244059
124,WEEE_wasteBinIncineration,element,Dy,81154.19895568742
125,WEEE_wasteBinIncineration,element,Ga,79939.66411301815
126,WEEE_wasteBinIncineration,element,Mn,22404.803070478167
127,WEEE_wasteBinIncineration,element,Mo,74598.43613245044
128,WEEE_wasteBinIncineration,element,O,27845.098967857382
129,WEEE_wasteBinIncineration,element,Pd,11948.2995548663
130,WEEE_wasteBinIncineration,element,Sc,27576.99762237434
131,WEEE_wasteBinIncineration,element,Sm,74740.1765580797
132,WEEE_wasteBinIncineration,element,Sr,5964.2788496971
133,WEEE_wasteBinIncineration,element,Zr,64735.23180418062
134,WEEE_thermal_chem,element,Ag,7.07681708721062
135,WEEE_thermal_chem,element,Al,1.7763756280264582
136,WEEE_thermal_chem,element,Cu,0.4187290730740046
137,WEEE_thermal_chem,element,Dy,3.254611070411866
138,WEEE_2RM_chem2Smelter_other,element,Ag,8.341213539645835
139,WEEE_2RM_chem2Smelter_other,element,Al,2.792795557687847
140,WEEE_2RM_chem2Smelter_other,element,Cu,2.0695684436682678
141,WEEE_2RM_chem2Smelter_other,element,Dy,7.545481960486279
142,WEEE_generatedComplementaryMetalScrap,element,Ag,2700867.2624680568
143,WEEE_generatedComplementaryMetalScrap,element,Al,43913.47650898078
144,WEEE_generatedComplementaryMetalScrap,element,As,98425.44033265935
145,WEEE_generatedComplementaryMetalScrap,element,Bi,625.5757787510065
146,WEEE_generatedComplementaryMetalScrap,element,Ca,53286.3059390453
147,WEEE_generatedComplementaryMetalScrap,element,Cl,660.4484174187272
148,WEEE_generatedComplementaryMetalScrap,element,Cu,196524.90495676314
149,WEEE_generatedComplementaryMetalScrap,element,Dy,222352.64992032555
150,WEEE_generatedComplementaryMetalScrap,element,Ga,242772.85260570594
151,WEEE_generatedComplementaryMetalScrap,element,Mn,67722.6711149138
152,WEEE_generatedComplementaryMetalScrap,element,Mo,223495.25767704306
153,WEEE_generatedComplementaryMetalScrap,element,O,90746.41548433644
154,WEEE_generatedComplementaryMetalScrap,element,Pd,36470.35892266077
155,WEEE_generatedComplementaryMetalScrap,element,Sc,80675.44970579243
156,WEEE_generatedComplementaryMetalScrap,element,Sm,214360.99949878958
157,WEEE_generatedComplementaryMetalScrap,element,Sr,12886.484864936754
158,WEEE_generatedComplementaryMetalScrap,element,Zr,186727.96108540357
159,WEEE_collected,element,Ag,1421062.4737556677
160,WEEE_collected,element,Al,21654.16641053212
161,WEEE_collected,element,As,52208.8909717626
162,WEEE_collected,element,Bi,418.2396635079105
163,WEEE_collected,element,Ca,30804.775383750366
164,WEEE_collected,element,Cl,386.28883753875334
165,WEEE_collected,element,Cu,107230.04621837274
166,WEEE_collected,element,Dy,131148.68510761423
167,WEEE_collected,element,Ga,130551.61277310182
168,WEEE_collected,element,Mn,34005.091562227986
169,WEEE_collected,element,Mo,125148.12302245919
170,WEEE_collected,element,O,56007.56543847258
171,WEEE_collected,element,Pd,18586.275754452934
172,WEEE_collected,element,Sc,36822.64025482287
173,WEEE_collected,element,Sm,131101.17536964902
174,WEEE_collected,element,Sr,8057.788436473879
175,WEEE_collected,element,Zr,113587.2005747045
176,WEEE_generatedDedicated,element,Ag,6033629.679822262
177,WEEE_generatedDedicated,element,Al,98879.01662232967
178,WEEE_generatedDedicated,element,As,219097.12846964953
179,WEEE_generatedDedicated,element,Bi,1457.599383475333
180,WEEE_generatedDedicated,element,Ca,122319.8705290872
181,WEEE_generatedDedicated,element,Cl,1485.1991798166325
182,WEEE_generatedDedicated,element,Cu,446468.98997356184
183,WEEE_generatedDedicated,element,Dy,509969.5062340326
184,WEEE_generatedDedicated,element,Ga,551045.5005535244
185,WEEE_generatedDedicated,element,Mn,148804.02850137398
186,WEEE_generatedDedicated,element,Mo,511200.57834662974
187,WEEE_generatedDedicated,element,O,211684.65777979535
188,WEEE_generatedDedicated,element,Pd,81649.36868513525
189,WEEE_generatedDedicated,element,Sc,175588.22667362168
190,WEEE_generatedDedicated,element,Sm,499460.7058385311
191,WEEE_generatedDedicated,element,Sr,29455.21418422068
192,WEEE_generatedDedicated,element,Zr,432165.1026045679
193,WEEE_mechRec2_thermal,element,Ag,25.742904470907913
194,WEEE_mechRec2_thermal,element,Al,4.440939070066145
195,WEEE_mechRec2_thermal,element,As,5.822738374298121
196,WEEE_mechRec2_thermal,element,Cu,7.720001799069984
197,WEEE_mechRec2_thermal,element,Dy,10.511114963511686
198,WEEE_mechRec2_thermal,element,Ga,23.66796842331239
199,WEEE_mechRec2_thermal,element,Mn,1.147560384221663
200,WEEE_mechRec2_thermal,element,Mo,3.61432521792811
201,WEEE_mechRec2_thermal,element,O,0.5270330460563597
202,WEEE_mechRec2_thermal,element,Sm,3.00776958553985
203,WEEE_mechRec2_thermal,element,Zr,0.3034522657105882
204,WEEE_mechRec1_mechRec2,element,Ag,18649.178796192733
205,WEEE_mechRec1_mechRec2,element,Al,668.6990284197881
206,WEEE_mechRec1_mechRec2,element,As,412.60611009903596
207,WEEE_mechRec1_mechRec2,element,Bi,2.0720168126423824
208,WEEE_mechRec1_mechRec2,element,Ca,225.73062750556016
209,WEEE_mechRec1_mechRec2,element,Cl,4.414714653803612
210,WEEE_mechRec1_mechRec2,element,Cu,1145.049822283574
211,WEEE_mechRec1_mechRec2,element,Dy,828.6019621377476
212,WEEE_mechRec1_mechRec2,element,Ga,1256.7000791442454
213,WEEE_mechRec1_mechRec2,element,Mn,197.644508851205
214,WEEE_mechRec1_mechRec2,element,Mo,830.2703642014867
215,WEEE_mechRec1_mechRec2,element,O,376.7094678475774
216,WEEE_mechRec1_mechRec2,element,Pd,213.77313345976748
217,WEEE_mechRec1_mechRec2,element,Sc,427.5941912582196
218,WEEE_mechRec1_mechRec2,element,Sm,983.4239563831296
219,WEEE_mechRec1_mechRec2,element,Sr,7.269651928609023
220,WEEE_mechRec1_mechRec2,element,Zr,1231.6037466263108
221,WEEE_chem_thermal,element,Ag,5.254580192852132
222,WEEE_chem_thermal,element,Al,0.8951267813102074
223,WEEE_chem_thermal,element,Cu,1.440428011374576
224,WEEE_chem_thermal,element,Dy,2.5791749588440185
225,WEEE_categ_mechRec2,element,Ag,609894.5883516507
226,WEEE_categ_mechRec2,element,Al,9286.28546339036
227,WEEE_categ_mechRec2,element,As,22525.313865136788
228,WEEE_categ_mechRec2,element,Bi,177.25059629500268
229,WEEE_categ_mechRec2,element,Ca,12945.034682293066
230,WEEE_categ_mechRec2,element,Cl,164.33980405110157
231,WEEE_categ_mechRec2,element,Cu,46646.92046251307
232,WEEE_categ_mechRec2,element,Dy,56313.56432121812
233,WEEE_categ_mechRec2,element,Ga,56238.426552089746
234,WEEE_categ_mechRec2,element,Mn,14704.94745346946
235,WEEE_categ_mechRec2,element,Mo,54284.3581848116
236,WEEE_categ_mechRec2,element,O,24965.86795045554
237,WEEE_categ_mechRec2,element,Pd,7690.374047502416
238,WEEE_categ_mechRec2,element,Sc,14946.975373457573
239,WEEE_categ_mechRec2,element,Sm,57479.05267201199
240,WEEE_categ_mechRec2,element,Sr,3409.1233852006735
241,WEEE_categ_mechRec2,element,Zr,49866.65798033833
242,WEEE_categ_mechRec1,element,Ag,303485.7794574051
243,WEEE_categ_mechRec1,element,Al,5618.021087072735
244,WEEE_categ_mechRec1,element,As,10625.358745531174
245,WEEE_categ_mechRec1,element,Bi,73.08292868456141
246,WEEE_categ_mechRec1,element,Ca,6215.338270245893
247,WEEE_categ_mechRec1,element,Cl,68.2346452264115
248,WEEE_categ_mechRec1,element,Cu,25293.896034039935
249,WEEE_categ_mechRec1,element,Dy,27659.6077236932
250,WEEE_categ_mechRec1,element,Ga,30391.86497689357
251,WEEE_categ_mechRec1,element,Mn,7069.7387745989
252,WEEE_categ_mechRec1,element,Mo,28707.632306209623
253,WEEE_categ_mechRec1,element,O,13377.253846972142
254,WEEE_categ_mechRec1,element,Pd,4137.826123913901
255,WEEE_categ_mechRec1,element,Sc,7528.575688812765
256,WEEE_categ_mechRec1,element,Sm,30229.69328309949
257,WEEE_categ_mechRec1,element,Sr,1269.2084616249845
258,WEEE_categ_mechRec1,element,Zr,25075.157038728994
