,flow,product,component,material,element,mass
245,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,,,2513.714010126759
246,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,,506.41477529019517
247,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Ag,32.54353744785366
248,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,As,21.3690072668449
249,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Cu,53.315125048592776
250,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Ga,101.41873567595086
251,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Mn,54.03057728329553
252,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Mo,33.7481190502438
253,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,AlAndAlAlloys,Sm,209.98967351741388
254,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,,107.47223097941685
255,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Ag,62.776608761094494
256,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Dy,15.907752567067
257,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,CuAndCuAlloys,Zr,28.787869651255363
258,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,,222.40699550455125
259,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ag,0.8007032713476416
260,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ca,24.129133694426965
261,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Cu,56.33353047424096
262,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Ga,34.68704478964707
263,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Mo,45.979216507269086
264,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,O,28.5023825830573
265,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,ferrousMetals,Sm,31.974984184562114
266,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,otherOrganics,,48.37760156046281
267,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,otherOrganics,Ag,48.37760156046281
268,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,plastics,,191.60378554839508
269,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,plastics,Ag,191.60378554839508
270,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPA6GF30,,645.6236568063197
271,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPA6GF30,Ag,645.6236568063197
272,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPPGF30,,263.4614848722109
273,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPPGF30,Ag,263.4614848722109
274,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPPTF30,,451.7833307505118
275,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,polymerPPTF30,Ag,451.7833307505118
276,WEEE_generatedComplementaryExported,WEEE_Cat1,casingPlasticBased,undefinedAndMixedMaterials,,76.57014881469449
277,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,,,3446.0711675191155
278,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,,3446.0711675191155
279,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,Ag,93.03257411197109
280,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,Cu,456.0645149547805
281,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,Ga,312.0011347883284
282,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,Mo,1120.840116458507
283,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,O,191.88474877934453
284,WEEE_generatedComplementaryExported,WEEE_Cat1,casingSteelBased,ferrousMetals,Sm,1272.2480784261863
285,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,,,224.95290993857975
286,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,,85.62887632378059
287,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Ag,61.060026260399255
288,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,As,0.5108841536917703
289,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Cu,14.44187341078453
290,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Ga,0.7034566698452903
291,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Mn,2.821567855374868
292,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Mo,5.227416563608894
293,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,AlAndAlAlloys,Sm,0.8636514100759947
294,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,,29.910935052237473
295,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Ag,4.985263795990793
296,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Dy,9.865445698674296
297,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,CuAndCuAlloys,Zr,15.060225557572386
298,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,,38.63979699018363
299,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,Ag,2.45597263434198
300,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,Cu,4.93223914103513
301,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,Ga,2.6655689537183975
302,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,Mo,0.33736367083233604
303,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,O,3.692340335317297
304,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,ferrousMetals,Sm,24.55631225493848
305,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,glass,,28.21448200306055
306,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,glass,Ag,0.8302913134402998
307,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,glass,Pd,11.243721297293648
308,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,glass,Sc,15.073023572535968
309,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,glass,Zr,1.067445819790656
310,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,,11.24413043543387
311,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Ag,4.219526013655385
312,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Al,4.981067648563772
313,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,otherMetalsAndMetalAlloys,Dy,2.0435367732147243
314,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,plastics,,16.46991293405723
315,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,plastics,Ag,16.46991293405723
316,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,undefinedAndMixedMaterials,,14.844776199826295
317,WEEE_generatedComplementaryExported,WEEE_Cat1,casingUnspecified,undefinedAndMixedMaterials,Ag,14.844776199826295
318,WEEE_generatedComplementaryExported,WEEE_Cat1,coldCathodeLamp,,,5667.869345626166
319,WEEE_generatedComplementaryExported,WEEE_Cat1,compContainHazardSubst,,,3067.5485510567723
320,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,,,1946.2334778341865
321,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,,238.6625746613741
322,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Ag,0.4898362842750242
323,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,As,12.187840847264694
324,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Cu,48.675522987878104
325,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Dy,55.137630389670726
326,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Ga,44.45643640446616
327,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Mn,6.215861305316176
328,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Mo,1.1927522717506451
329,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Sm,64.34980087218612
330,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,CuAndCuAlloys,Zr,5.9568932985664365
331,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,glass,,1116.9487252073466
332,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,glass,Ag,308.6303381275016
333,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,glass,Pd,167.94242716478254
334,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,glass,Sc,533.7847883847751
335,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,glass,Zr,106.59117153028745
336,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,,16.030089530870125
337,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,Ag,5.510432506988138
338,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,Ca,5.006717015013171
339,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,Ga,2.652870417124877
340,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,Mo,0.6715012481280535
341,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherFerrousAlloys,Sm,2.1885683436158674
342,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherOrUndefinedMaterials,,376.02276010363187
343,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,otherOrUndefinedMaterials,Ag,376.02276010363187
344,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,plastics,,6.007559046807943
345,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,plastics,Ag,6.007559046807943
346,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,,192.5617692841576
347,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,Ag,24.668998671244623
348,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,Cu,51.841553184104285
349,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,Ga,23.534290890844314
350,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,Mo,10.93167175667494
351,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,O,33.38913896939738
352,WEEE_generatedComplementaryExported,WEEE_Cat1,compressor,steelAndSteelAlloys,Sm,48.196115811891836
353,WEEE_generatedComplementaryExported,WEEE_Cat1,condensator,,,1234.80257506167
354,WEEE_generatedComplementaryExported,WEEE_Cat1,contactor,,,127.87243117711745
355,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,,,640.9656996976425
356,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,,362.7488554489469
357,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Ag,41.002510098723405
358,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,As,3.7759920374168336
359,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Cu,135.32248705595538
360,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Ga,61.7693157435781
361,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Mn,46.530741527870745
362,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Mo,43.54005735529914
363,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,AlAndAlAlloys,Sm,30.807751630103358
364,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,glass,,278.2168442486956
365,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,glass,Ag,3.884421661189114
366,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,glass,Pd,2.6253542623976567
367,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,glass,Sc,10.688899870303132
368,WEEE_generatedComplementaryExported,WEEE_Cat1,displayCRT,glass,Zr,261.0181684548057
369,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,,,1469.9510052151888
370,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,,12.796739527784927
371,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Ag,3.6693589812302885
372,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,As,1.6538153033530196
373,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Cu,1.9009181902429322
374,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Ga,0.0917312609409566
375,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Mn,0.5861249765708939
376,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Mo,3.71826548831393
377,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,AlAndAlAlloys,Sm,1.176525327132911
378,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,CuAndCuAlloys,,409.5337102718752
379,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,CuAndCuAlloys,Ag,285.1270957457737
380,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,CuAndCuAlloys,Dy,74.70917008754854
381,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,CuAndCuAlloys,Zr,49.69744443855289
382,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,,32.64357351237235
383,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,Ag,2.655556347052696
384,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,Cu,6.281914683355021
385,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,Ga,15.308828440822172
386,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,Mo,3.8163506872945483
387,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,O,3.6383951754101815
388,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,ferrousMetals,Sm,0.9425281784377113
389,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,glass,,141.21440770343176
390,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,glass,Ag,41.78777195323563
391,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,glass,Pd,66.67618797093556
392,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,glass,Sc,20.912414613204547
393,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,glass,Zr,11.838033166055993
394,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,plastics,,401.0975301481722
395,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,plastics,Ag,401.0975301481722
396,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,undefinedAndMixedMaterials,,472.66504405155155
397,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCD,undefinedAndMixedMaterials,Ag,472.66504405155155
398,WEEE_generatedComplementaryExported,WEEE_Cat1,displayLCDunder100cm2,,,2028.18238237223
399,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,,,623.3752744272563
400,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,,94.3489472631213
401,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Ag,0.7657189547486675
402,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,As,3.8594104448388453
403,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Cu,11.421745912659189
404,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Ga,35.37754937983472
405,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Mn,13.856957938679411
406,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Mo,27.777216711218912
407,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,AlAndAlAlloys,Sm,1.2903479211415518
408,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,CuAndCuAlloys,,137.2480509146554
409,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,CuAndCuAlloys,Ag,19.594638527799372
410,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,CuAndCuAlloys,Dy,68.8566111252664
411,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,CuAndCuAlloys,Zr,48.79680126158962
412,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,,14.829267670485297
413,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,Ag,2.475606992508787
414,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,Cu,0.5510643619087121
415,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,Ga,0.8909789989959264
416,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,Mo,1.1679076748011468
417,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,O,0.38443267355734856
418,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,ferrousMetals,Sm,9.359276968713376
419,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,glass,,144.00916814920632
420,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,glass,Ag,14.91513690694274
421,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,glass,Pd,3.2955776554257854
422,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,glass,Sc,6.4708646317257275
423,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,glass,Zr,119.32758895511208
424,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,,68.50345981015397
425,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Ag,12.621464975465882
426,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Al,20.042383366233302
427,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Dy,35.83961146845479
428,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,plastics,,45.26516651424651
429,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,plastics,Ag,45.26516651424651
430,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,undefinedAndMixedMaterials,,119.17121410538734
431,WEEE_generatedComplementaryExported,WEEE_Cat1,displayOther,undefinedAndMixedMaterials,Ag,119.17121410538734
432,WEEE_generatedComplementaryExported,WEEE_Cat1,displayPlasma,,,1086.9801560701521
433,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDExt,,,70.2645868593877
434,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,,,2306.8229399200723
435,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,,105.74152779850843
436,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Ag,7.086656077166176
437,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,As,43.37992311906033
438,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Cu,12.071335961854777
439,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Ga,0.029895421387881847
440,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Mn,18.419810930834764
441,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Mo,3.738043726466055
442,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Sm,21.015862561738462
443,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,,313.43455479532884
444,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Ag,61.399932596906204
445,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Dy,44.275535727072594
446,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Zr,207.75908647135006
447,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,,357.0079396463853
448,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,Ag,59.25552213713467
449,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,Cu,22.377424205341757
450,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,Ga,35.350412131243566
451,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,Mo,121.45133899188833
452,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,O,18.439484397484936
453,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,ferrousMetals,Sm,100.13375778329173
454,WEEE_generatedComplementaryExported,WEEE_Cat1,driveCDDInt,otherMetalsAndMetalAlloys,,542.8785034343066
